artist_id;genre
13972;Indie
45335;Indie
25673;Progressive
10295;Death Metal
4558;Parody
21333;Live
26556;Punk
30603;Dance
14632;Ambient
3598;Metal
42160;Punk
13804;Latino
36638;J-Rock
49086;Pop
43765;Blues
49193;Pop
44387;Rap
3803;Heavy Metal
33896;Brit-Pop
31646;Latino
10950;Electro-Pop
2621;Hard Rock
46075;Heavy Metal
11558;Brit-Pop
45004;Rap
10004;Pop
33542;Boy Band
48798;Metal
10094;Latino
16355;Blues
41216;Indie
20389;Death Metal
41371;Heavy Metal
4096;Alternative
37776;Metal
23817;Rap
9451;Pop-Rock
45763;Parody
7552;Pop
32968;Deep House
18153;Parody
15505;Punk
8940;Unplugged
36692;Rock
9128;Unplugged
4895;Dance
12962;Metal
37549;Trap
3807;Punk
22177;Folk
15276;Metal
38883;Parody
25437;Retro
25005;Indie
31273;Indie
37686;Ambient
29908;Indie
10856;Pop
27551;Boy Band
25700;Rap
36811;Indie
19407;Parody
4044;Death Metal
23090;Pop
37043;Rap
33019;Rock
48952;Brit-Pop
38319;Pop
4688;Death Metal
34377;Holy Metal
22838;J-Rock
18239;Lounge
969;Brit-Pop
22594;Western
31567;Pop-Rock
4906;Pop
14694;Latino
31498;Gospel
14194;Black Metal
18187;Country
15409;J-Rock
45878;Blues
8541;Rap
2813;Electro-Pop
41063;Holy Metal
16686;Boy Band
32959;Hard Rock
37308;Rap
45307;Indie
12529;Deep House
30188;Holy Metal
4540;Jazz
35743;Rap
21390;Death Metal
30753;Deep House
41577;Pop
24466;Alternative
46856;Rap
37953;Pop
24127;Pop
40133;Pop
12309;Rock
43185;K-Pop
23804;Dance
2366;Live
10596;Trap
24928;Indie
7880;Western
41186;J-Rock
9604;Black Metal
16760;Rap
5714;Dance
13296;Alternative
23699;Trap
5450;Boy Band
31613;Punk
26298;J-Rock
18549;Rock
7519;Folk
29784;Metal
44778;Heavy Metal
26914;Rap
29154;Rap
25395;J-Rock
16132;K-Pop
26432;Techno
30742;Metal
1640;Hard Rock
25755;Gospel
23792;Punk
41309;Live
38246;Metal
26069;Metal
23213;Rap
8259;Rap
35508;Folk
16996;Boy Band
11141;Deep House
26803;Indie
31831;Lounge
9480;Pop
46107;Rock
15168;Rap
31879;Parody
2266;Ambient
32218;Punk
12772;Punk
22185;Lounge
33891;Retro
28006;Pop-Rock
33344;Dance
898;Gospel
48159;Deep House
3400;Rock
41112;Rock
45446;Heavy Metal
7178;Pop
35896;Brit-Pop
34235;Death Metal
34466;Rap
8523;Rap
38759;Holy Metal
11247;Pop
13558;K-Pop
8180;Trap
24044;Progressive
11980;Pop
14184;Pop
30127;Metal
1045;Trap
36342;Black Metal
16253;Death Metal
42451;Unplugged
37546;Rap
45945;K-Pop
37210;Indie
31395;Unplugged
48086;K-Pop
38429;Country
39349;Punk
5191;Country
30735;Retro
29854;Latino
47029;Indie
16544;J-Rock
49829;Dance
37617;Black Metal
33041;Pop
49384;Latino
7592;Folk
25162;Western
49716;Alternative
43642;Pop-Rock
3266;Gospel
19310;Holy Metal
4612;Pop
9517;Punk
33699;Punk
6661;Boy Band
10692;Metal
2015;Indie
33418;J-Rock
39993;Rock
20081;Indietronica
7636;Gospel
29879;Pop-Rock
49078;Gospel
37724;Pop-Rock
13989;Electro-Pop
31199;Alternative
47267;Dance
39083;Ambient
15890;Pop
6998;Pop-Rock
39183;Death Metal
1368;Death Metal
33521;Pop
48829;Folk
49530;Indie
26808;Folk
30080;Alternative
30486;Progressive
36065;Deep House
32467;Latino
18606;Rap
32894;Rock
13472;Live
22588;Alternative
35986;Pop
26515;Indie
21236;Brit-Pop
35960;Compilation
27131;Metal
8642;Electro-Pop
2962;Brit-Pop
12071;Indie
26378;Holy Metal
8953;Pop
16499;Electro-Pop
35546;Pop-Rock
30851;Trap
37458;Hard Rock
17965;Pop
28793;Compilation
39148;Ambient
3069;Pop
43448;Heavy Metal
11487;Indie
32527;Punk
32584;Live
30501;Gospel
42800;Pop
12015;Alternative
32656;Rock
38676;Progressive
31843;Indie
49531;Pop
12630;Rap
30087;Rap
41530;Live
3637;Lounge
22741;Rap
17506;Lounge
39189;Brit-Pop
30159;Rap
18219;Compilation
20190;Western
13140;Gospel
9753;Brit-Pop
39672;Indie
20893;Brit-Pop
20267;Dance
19992;Punk
30265;Pop-Rock
1608;Indie
41396;Deep House
18897;Rock
35939;Brit-Pop
10910;J-Rock
39403;Death Metal
120;Progressive
33054;Live
28676;Deep House
40666;Indie
45826;Punk
553;Pop
35539;Alternative
15180;Trap
16461;Lounge
20209;Punk
46781;Rap
26382;Folk
33118;Rock
16671;Country
15037;Dance
14217;Electro-Pop
42022;Techno
7390;Progressive
37206;Techno
47138;Rock
18075;Indie
35315;K-Pop
29714;Blues
40017;Metal
13787;Pop
44853;Ambient
16086;Indie
8041;Gospel
18400;Pop
4102;Pop-Rock
47515;Pop-Rock
15831;Heavy Metal
17231;Western
49613;Black Metal
44595;Punk
6151;Rap
45522;Pop-Rock
34119;Rap
16053;Blues
752;Death Metal
32546;Pop
42832;Black Metal
28539;Punk
15761;Electro-Pop
38481;Death Metal
3465;Ambient
15337;Live
35658;Parody
6916;Indie
30218;Punk
35401;Rock
16064;Rap
15165;Western
43981;Latino
13340;Indie
16696;Western
45719;Techno
18124;Ambient
11929;Gospel
32068;Hard Rock
1769;Dance
27879;Pop
49337;Alternative
9282;Ambient
31578;Deep House
37813;Brit-Pop
19291;Holy Metal
48813;Ambient
23480;Hard Rock
36425;Rap
43786;Boy Band
13513;Black Metal
34334;Pop-Rock
8158;Rap
7764;Hard Rock
228;Progressive
17073;Latino
41725;Western
14890;J-Rock
561;Black Metal
40023;Techno
39803;Progressive
12277;Jazz
37781;Rock
47361;Metal
46890;Jazz
16906;Pop
42435;Folk
16248;Western
1420;Pop
9329;Deep House
13096;Pop-Rock
23554;Pop
312;Latino
30401;Electro-Pop
8552;K-Pop
20054;Latino
15199;Retro
14556;Jazz
6794;Punk
8436;Indietronica
21223;Western
35185;Indie
17683;Electro-Pop
48526;Techno
11693;Country
6159;Live
28656;Indie
9244;Indie
43497;Gospel
30737;Parody
48724;Indie
24814;Dance
38075;Indie
28431;K-Pop
43549;Indietronica
46708;Latino
12295;Jazz
46525;Heavy Metal
38264;Gospel
5381;Country
29199;Progressive
15899;Metal
48491;Indie
46504;Blues
48445;Latino
49684;Indie
42438;Punk
40791;Punk
22505;Pop
32841;Rock
22985;J-Rock
31272;J-Rock
45954;Compilation
32451;Parody
3606;Holy Metal
2608;K-Pop
25605;Indie
49583;J-Rock
47937;Deep House
16220;Indie
29068;Brit-Pop
36699;Pop
43247;Dance
27901;Indie
33146;Boy Band
27745;Dance
41797;Dance
35278;Hard Rock
8804;Deep House
5034;Indie
29449;Live
41135;Indietronica
40645;Indie
28297;Pop
41265;Progressive
40437;Live
33610;Retro
3580;Dance
21573;Parody
13196;Blues
48978;Punk
26809;Indie
32028;Parody
49472;Latino
1018;Boy Band
28858;Rap
8992;Progressive
30663;Western
1947;Jazz
8330;Pop-Rock
20133;Rock
7061;Parody
17919;Hard Rock
12163;Holy Metal
19611;Progressive
1820;Compilation
3759;Brit-Pop
33050;Alternative
43070;Rap
34958;Rap
46542;Boy Band
16091;Hard Rock
36527;Indie
7438;Trap
7851;Black Metal
1747;Compilation
47016;Gospel
27340;Trap
7458;Metal
30460;Parody
15486;Indie
661;Pop-Rock
5941;Brit-Pop
41710;Electro-Pop
45393;Rap
43989;Lounge
23101;Indie
11050;Punk
30101;Indie
35679;Rock
46263;Blues
10258;Lounge
5920;Unplugged
9963;Latino
31051;Pop
42275;Unplugged
30814;K-Pop
21598;Techno
13386;Blues
7299;Brit-Pop
29905;Metal
22026;Pop-Rock
39967;Retro
11480;J-Rock
27197;Gospel
12815;Dance
48521;Unplugged
17056;Hard Rock
48159;K-Pop
29213;Pop
11986;Punk
19177;Rap
16413;Indietronica
13869;Blues
23093;Lounge
10561;Black Metal
26752;Rock
12449;Rap
15927;Western
4097;Punk
28331;Dance
18609;Rap
38504;Trap
12197;Heavy Metal
8847;Ambient
30405;Dance
1529;Heavy Metal
45556;Punk
6785;Parody
4623;Parody
16337;Trap
26704;Indie
45971;K-Pop
47866;Rap
5024;Dance
31260;K-Pop
25461;Rap
22509;Gospel
42035;Punk
12174;Pop-Rock
19584;Lounge
23544;Unplugged
39276;Death Metal
48044;Electro-Pop
13535;Heavy Metal
33740;Lounge
48558;Indie
7617;Rap
17464;Gospel
37312;Indie
36287;Lounge
9451;Rap
16826;Indie
27209;J-Rock
35749;Black Metal
12197;Jazz
35615;Blues
22579;Indie
18311;Latino
6384;Indie
31030;Indie
42726;Country
36940;Country
42293;Unplugged
758;Pop
33235;Indie
21624;Country
31733;Indie
40553;Rap
45133;Pop-Rock
11717;Trap
27147;Western
23615;Holy Metal
45370;Country
14804;Punk
3338;Pop
30696;Western
5995;Rock
33007;Heavy Metal
49418;Hard Rock
32154;Rock
21321;Progressive
5704;Brit-Pop
43280;Pop
23120;Dance
42330;Techno
7022;Pop-Rock
15039;Western
37646;Electro-Pop
18901;Deep House
9097;Country
6063;Black Metal
39186;Black Metal
49744;Indietronica
15703;Latino
48309;Dance
5369;Latino
19581;Retro
21758;Punk
40018;Lounge
29800;Pop
19892;Boy Band
46663;Death Metal
4343;Hard Rock
11105;Punk
27443;Live
23983;Folk
33106;Boy Band
37044;Death Metal
19757;Black Metal
27027;Latino
2225;Indie
42468;Electro-Pop
25017;Country
20678;Metal
26181;Latino
38790;Latino
41261;Jazz
1493;Folk
49955;Pop
6597;Rock
8861;Retro
45135;J-Rock
20130;Progressive
46694;Rock
2328;Heavy Metal
40742;Indie
25831;Pop
36595;Lounge
15856;Rock
15341;Compilation
16431;Ambient
11054;Parody
32056;Pop-Rock
10522;Ambient
2864;Country
47077;Dance
38147;Blues
38839;Rap
1897;Parody
30950;K-Pop
37349;K-Pop
698;Rap
48296;Holy Metal
807;Pop
15798;Dance
6481;Live
1071;Boy Band
28817;Brit-Pop
41561;Indie
26484;Progressive
17378;Rap
17306;Trap
2055;Rap
28354;Indie
16222;Blues
29334;Latino
46918;Rap
44366;K-Pop
47773;Rock
365;Alternative
27882;Trap
47017;Blues
26711;Pop
27599;Gospel
813;Techno
2077;Heavy Metal
574;Metal
45024;Heavy Metal
42765;Dance
34711;Holy Metal
8711;Latino
10356;Dance
32854;Pop
41701;Holy Metal
24831;Retro
47159;Latino
47051;Pop-Rock
26181;Rap
44084;Country
46547;Pop
8573;Indie
34348;Parody
13455;Pop
33121;Lounge
6508;Live
36731;Pop
8649;Retro
26791;Punk
5382;Pop
31149;Dance
38657;J-Rock
40506;Indie
22718;Indie
34170;Parody
1179;Western
38460;Live
43912;Indie
45871;Progressive
10490;Progressive
25068;K-Pop
2302;Progressive
31494;Parody
23277;K-Pop
7933;Pop
31202;Pop
42943;Rap
439;Black Metal
49534;Indie
41461;Ambient
12429;Dance
21273;Indie
4369;Pop
28194;Electro-Pop
1253;Jazz
36667;Holy Metal
6545;Electro-Pop
5439;Folk
39347;Hard Rock
41086;Country
37217;Punk
13352;Indie
18440;Gospel
25060;Live
5506;Dance
29081;Jazz
48020;Country
31546;Indie
11446;Pop
22364;Boy Band
30783;Black Metal
43907;Punk
6911;Indie
13021;Ambient
2176;K-Pop
9558;Jazz
39988;Deep House
5791;Unplugged
849;Trap
26137;Indie
26599;Metal
6948;Deep House
23763;Boy Band
41744;Folk
43162;Latino
30624;Folk
18790;Pop
20159;Indietronica
39622;Parody
23233;Indie
6061;Folk
17893;Country
19472;Pop
34283;Live
20865;Brit-Pop
30276;Alternative
39279;Retro
4748;Live
49349;Jazz
49511;Indie
13757;Western
509;Black Metal
11965;Latino
37765;Pop
42635;Rock
26887;Indie
13898;Indie
1534;Blues
23839;Punk
4874;Electro-Pop
47234;Black Metal
39637;Pop-Rock
8176;Pop
39434;Holy Metal
19856;Pop
6729;Ambient
25017;Punk
16111;Pop-Rock
9723;Holy Metal
31666;Pop
38993;Pop
27797;Black Metal
43653;Folk
6788;Pop
6530;Electro-Pop
49615;Holy Metal
15477;Rock
21492;Ambient
16440;Folk
38780;Black Metal
7306;Electro-Pop
19956;Rap
6601;K-Pop
7071;Western
43117;Progressive
47833;Western
4914;Indie
29156;K-Pop
26557;Latino
37445;Live
12252;Latino
10905;Punk
43080;Blues
42295;Punk
30867;Rap
29985;Jazz
14925;Boy Band
19978;Brit-Pop
48125;Compilation
17325;Rock
13481;Retro
39256;Western
29493;Indietronica
47958;Country
45336;Trap
34522;Indie
31629;Lounge
31971;Dance
18667;Indie
18273;Dance
42924;Rock
47297;Live
48433;Electro-Pop
7978;Unplugged
22369;Latino
39014;Live
3503;Indietronica
27279;Rap
36088;Rock
35794;Gospel
41669;Trap
25988;Rap
9874;Brit-Pop
34510;Trap
2731;Trap
48235;Hard Rock
46144;Rap
48988;Punk
20189;Rock
17433;Rock
28148;Country
38748;Indie
864;Pop
3427;Deep House
47300;Country
12870;Latino
40051;Metal
9326;Country
33706;Dance
4044;Rap
17935;Indie
28383;J-Rock
2551;Brit-Pop
43461;Pop-Rock
4616;Blues
11083;Trap
1104;Unplugged
34434;Pop
8762;Indietronica
18313;Brit-Pop
8911;Alternative
40276;Death Metal
22881;Indie
15105;Punk
43858;Alternative
34999;Holy Metal
40960;Compilation
12800;Rap
49196;Live
9881;Rock
38012;Unplugged
5854;Indietronica
31284;Ambient
31379;Compilation
16526;Blues
40961;Rock
42221;Western
29074;Live
14304;Pop
38338;Rock
15126;Rap
48573;Indie
4781;Pop
18606;Ambient
3762;Western
45988;Heavy Metal
9285;Unplugged
15099;Black Metal
11769;Parody
24157;Heavy Metal
3037;Gospel
8991;Dance
10501;Metal
38840;Indie
21653;Holy Metal
27648;Jazz
14560;Lounge
23682;Holy Metal
2155;Indietronica
13530;Gospel
35485;Country
1796;Rock
22899;Gospel
23296;J-Rock
4524;Indietronica
41074;Pop
15437;Indie
9254;Lounge
19521;Country
11818;Rap
18145;Lounge
6345;Hard Rock
1637;Western
30446;Gospel
35755;K-Pop
42177;Holy Metal
30903;Pop
9109;Ambient
27260;Metal
4771;Ambient
13634;Deep House
30716;Electro-Pop
35623;Latino
22744;Hard Rock
4685;Heavy Metal
6415;Punk
46991;Deep House
39710;Latino
5377;Gospel
34215;Unplugged
34406;Rap
27762;Retro
46285;Blues
22606;Techno
47267;Progressive
28473;Rock
15485;Rap
11007;Pop
2171;Ambient
6621;Progressive
1934;Retro
20885;Folk
11751;K-Pop
14087;Blues
47303;Latino
34795;Western
49623;Western
21469;Gospel
12950;Progressive
24491;Unplugged
18382;Country
21543;Electro-Pop
6718;Latino
18255;Indie
23062;Parody
1774;Jazz
32434;Pop-Rock
10801;Unplugged
27590;Indie
40664;Pop
43553;J-Rock
15107;Holy Metal
46134;Lounge
15964;Deep House
1124;Pop
28294;Pop-Rock
9414;Ambient
42674;Indie
1758;Pop-Rock
42387;Alternative
4089;Alternative
17809;Rap
32258;Metal
33361;Pop
36391;Black Metal
11506;Compilation
29267;Brit-Pop
9316;Gospel
20611;Rock
7244;Ambient
1086;J-Rock
32738;Indie
7243;K-Pop
39276;Brit-Pop
49309;Pop-Rock
17323;Rap
40362;Indie
20543;Death Metal
23470;Jazz
834;Western
12149;Pop
29033;Lounge
36436;Pop
18851;Pop
31508;Indie
18603;Folk
5081;K-Pop
25233;Pop
45567;Pop
46165;Trap
29648;Pop
19425;Gospel
28832;Indie
30563;Latino
32939;Boy Band
18335;Heavy Metal
36773;Parody
32704;Electro-Pop
46002;Pop
41699;Rap
16684;Hard Rock
37978;Indie
47533;Western
32399;Indie
21439;Deep House
22711;Rap
9986;Rock
42434;Pop
43588;Country
7422;Rap
29046;Indie
34544;Trap
34875;Dance
8636;Rap
21156;Pop
21025;Pop-Rock
22085;Lounge
10758;Rap
21606;Hard Rock
44709;Brit-Pop
18597;Indie
32940;Latino
35388;J-Rock
34702;Death Metal
8379;Death Metal
33638;Dance
19621;Rap
48637;Western
22799;Dance
37840;Punk
6702;Rock
25098;Folk
26818;Electro-Pop
44178;Folk
9309;Indie
49530;Pop
15516;Boy Band
22557;Brit-Pop
46729;Lounge
33422;Compilation
41306;Trap
21494;Folk
4217;J-Rock
15668;K-Pop
43590;Heavy Metal
23846;Death Metal
17430;Indietronica
24668;Dance
8617;Pop
31152;Death Metal
10853;Rap
18301;Compilation
14098;Black Metal
35207;Pop-Rock
20364;Rap
33340;Trap
20475;Brit-Pop
19276;Gospel
6915;Indietronica
17677;Gospel
554;Black Metal
16422;Unplugged
19198;Live
15508;Pop
9766;Ambient
29867;Indie
17717;Hard Rock
22719;Boy Band
25952;Techno
14249;Dance
21347;Techno
18787;Electro-Pop
16804;Punk
10357;Pop
7602;Indie
14487;J-Rock
16270;Progressive
43162;Brit-Pop
48743;Rap
42428;Progressive
49950;K-Pop
7476;Heavy Metal
42811;Latino
44208;Trap
25073;Indie
31174;Rap
42359;Rap
4574;Hard Rock
18772;Progressive
19102;Dance
10184;Unplugged
93;Rock
32922;J-Rock
47475;Indietronica
10462;Unplugged
42724;Brit-Pop
11539;K-Pop
7684;Unplugged
14274;Pop
20157;Brit-Pop
16183;Jazz
26402;Rap
26378;Techno
5100;Lounge
26122;Progressive
15895;Dance
13767;Indietronica
25580;Ambient
30272;Latino
13769;Indie
21334;Indietronica
32350;Deep House
27159;Heavy Metal
17882;Lounge
1557;K-Pop
23161;Death Metal
24629;Indie
9401;K-Pop
15337;Punk
43903;Indietronica
39928;Dance
13329;Dance
22297;Ambient
11228;Pop
10;Holy Metal
6630;Indie
32618;Holy Metal
31092;Ambient
18417;Rap
18993;Rap
33967;Unplugged
30023;Pop
17291;Boy Band
40590;Indie
15248;Pop-Rock
18595;Techno
20854;Alternative
35870;Indie
35879;Pop
15989;Pop
19792;J-Rock
34320;Latino
26272;Western
21239;Western
28351;Jazz
40789;Brit-Pop
25011;Brit-Pop
5526;Country
6071;Indie
3570;Deep House
4776;Rap
44561;Punk
15168;Unplugged
37624;K-Pop
37367;Holy Metal
22724;Trap
34509;Black Metal
32457;Brit-Pop
26866;Metal
39457;Black Metal
30544;Latino
31967;Rock
19019;Pop-Rock
30235;Indie
34391;Jazz
35181;Folk
26890;Gospel
6104;Pop
7793;Brit-Pop
46371;Death Metal
41571;Blues
21220;Deep House
5367;Unplugged
31558;Indie
20708;Indietronica
19754;Retro
19273;Punk
18251;Jazz
30376;Pop
14655;Indie
42281;Indietronica
21092;Rap
6457;Pop
46112;Electro-Pop
1000;Pop
15578;Rock
43037;Rap
6650;Punk
10590;Rock
16538;Punk
23521;J-Rock
3478;Lounge
38994;Latino
918;Black Metal
12473;J-Rock
23878;Trap
7268;Metal
42349;Blues
34273;Latino
10889;Pop
41896;Indie
2646;Ambient
6547;Pop
5044;Ambient
49206;Dance
35430;Folk
40540;Trap
9815;J-Rock
5792;Electro-Pop
26347;Techno
46455;Boy Band
47566;Live
42108;Deep House
30164;Hard Rock
41264;Blues
15460;Indie
39693;Holy Metal
398;Latino
31430;Dance
33417;Hard Rock
44047;Pop
29583;Rap
26251;Metal
27307;Hard Rock
687;Blues
22269;Country
47952;Pop
13685;Pop-Rock
25795;Country
23696;Jazz
23656;Rock
12234;Holy Metal
7033;Retro
38678;Gospel
29429;Punk
20069;Brit-Pop
27039;Pop-Rock
37051;Indie
19355;Unplugged
41183;Black Metal
34194;Live
14741;Lounge
43147;Rock
29527;Black Metal
27707;Progressive
11749;Western
43414;Pop-Rock
34459;Deep House
17833;Progressive
36299;Alternative
24490;Pop
23634;Death Metal
24257;Black Metal
27638;Dance
24180;Pop-Rock
29999;Folk
3392;Latino
24958;Indietronica
7872;Pop
25066;Pop
2568;K-Pop
40613;Indietronica
48504;Rock
17781;Rap
38479;Black Metal
22130;Alternative
28285;J-Rock
3042;Dance
9383;Indietronica
9076;Metal
34098;Live
9439;Parody
2227;Latino
27867;Rap
12931;Unplugged
49277;Western
3815;Brit-Pop
23831;Metal
1481;Heavy Metal
28080;Pop
43467;Pop-Rock
22805;Ambient
15528;Indie
21269;Gospel
49730;Rap
45852;Compilation
7428;Retro
4608;Pop-Rock
19637;Rap
31524;Jazz
17484;J-Rock
49698;Techno
45666;Progressive
3560;Country
46722;Black Metal
6623;K-Pop
15195;Boy Band
41017;Pop
30498;K-Pop
10648;Indie
33113;Punk
9415;Gospel
22393;K-Pop
48293;Rap
28068;Gospel
4056;Indietronica
28913;Pop
26723;Pop-Rock
44158;Hard Rock
25978;Latino
2286;Indie
24258;Holy Metal
2165;Rock
27344;Pop
14867;Hard Rock
25985;Brit-Pop
33135;Latino
29830;Pop
4793;Pop
3971;Indie
15514;Indie
1705;Latino
11348;Retro
24973;Progressive
21713;Death Metal
1577;Pop
13865;Progressive
22407;Latino
24081;Pop
4665;Parody
32805;Rap
36660;Jazz
46430;Heavy Metal
11693;Unplugged
33622;Pop
49750;Ambient
36947;Live
27452;Indie
790;Punk
35228;Indie
2165;Unplugged
8947;J-Rock
2969;Pop
11453;Live
90;Pop
26388;Jazz
9568;Unplugged
26547;Jazz
27446;Rock
26325;Black Metal
36047;Gospel
43809;Pop
27804;Heavy Metal
4288;Gospel
44186;Rap
366;Hard Rock
20998;Death Metal
47024;Dance
1300;Live
669;Latino
34811;Compilation
26994;Rock
23626;Rap
36838;Lounge
2601;Boy Band
49245;Rap
17421;Alternative
39252;Indie
4834;Western
28880;Lounge
48872;Boy Band
19027;Indietronica
684;Metal
41987;Brit-Pop
14145;Holy Metal
36889;J-Rock
34529;Indie
38219;Brit-Pop
17024;Death Metal
25727;Electro-Pop
6246;Deep House
47704;J-Rock
33361;Punk
26866;Live
43577;Techno
32952;Trap
25092;Indie
23775;Pop-Rock
25962;Gospel
49610;Techno
16810;Boy Band
24061;Rap
3998;Techno
20066;Pop-Rock
44924;Compilation
22980;Indie
16656;Progressive
17823;Hard Rock
45013;Black Metal
34576;Dance
28408;Brit-Pop
35843;Latino
22801;Compilation
22479;Retro
4289;Indie
26454;Black Metal
34944;Retro
5631;Hard Rock
35846;Deep House
11689;Progressive
20735;Rap
25482;Alternative
25411;Retro
24665;Western
43905;J-Rock
33077;Pop
40147;Live
49402;Retro
10690;Heavy Metal
6825;Punk
6305;Boy Band
23125;Pop
9950;Indie
27789;Jazz
12736;Compilation
32209;Heavy Metal
14868;Rap
27205;Death Metal
33293;Latino
14388;Rock
32743;Folk
13560;Latino
9218;Blues
47241;Compilation
1680;Heavy Metal
10383;Latino
41279;Folk
40611;Live
39071;Trap
33913;Trap
12052;Indie
28916;Jazz
44471;Indie
6863;Indie
36464;Death Metal
3147;Pop
1317;Pop
26743;Rock
20333;Western
40146;Parody
20978;Pop-Rock
10609;Progressive
46595;Jazz
40857;Progressive
23061;Lounge
5460;Deep House
29435;Techno
21599;Country
35075;Ambient
13264;Parody
18364;Pop
42212;Punk
12534;Country
47177;Brit-Pop
21611;Indie
32279;Gospel
44531;Indietronica
9646;Indietronica
6822;Alternative
28590;Boy Band
5838;Latino
42144;Pop-Rock
171;Rap
11690;Indie
14629;Country
22159;Alternative
19732;Dance
35563;Indie
39410;Black Metal
17982;Latino
2080;Gospel
39856;Folk
22921;Folk
27354;Unplugged
24217;Ambient
6886;Punk
27063;Boy Band
9756;Hard Rock
23730;Pop
4198;Parody
43530;Metal
23921;Jazz
1246;Pop
29200;Indie
46869;Pop-Rock
25435;Rock
46562;Unplugged
9473;Punk
17516;Indie
17083;Punk
3298;Pop
44750;Rap
48165;Pop
79;Brit-Pop
39815;Dance
45855;Pop-Rock
26305;Retro
5115;Parody
41586;Country
42884;Techno
34615;Rap
29810;Punk
18197;Indie
10786;Heavy Metal
26029;Boy Band
45439;K-Pop
21777;Latino
35188;Rock
11143;Pop-Rock
22058;Holy Metal
30263;Trap
45160;J-Rock
10767;Latino
13984;Pop-Rock
13059;Gospel
35468;K-Pop
1346;Country
4550;Brit-Pop
31260;Gospel
24350;Pop
24649;Progressive
48544;Pop
44452;Rap
16712;J-Rock
12590;Latino
35351;Pop
9471;Parody
36444;Pop
20845;Ambient
35130;Latino
33868;Indie
2998;Blues
45715;Latino
17183;Brit-Pop
41805;Electro-Pop
30567;Pop
19341;Indie
32474;Deep House
22834;Ambient
44190;Indie
48735;Indietronica
25587;Pop
37027;Holy Metal
15081;Indie
36024;Dance
26051;Trap
47183;Gospel
49254;Lounge
20496;Punk
19561;Folk
20825;Indietronica
44493;Dance
17381;Punk
42951;Western
30835;Hard Rock
45976;Heavy Metal
16583;Boy Band
24861;Pop-Rock
3720;Techno
18684;Black Metal
47928;Blues
47597;Parody
22901;Punk
46050;Gospel
7467;K-Pop
44306;Alternative
46745;Deep House
27270;Rap
26514;Dance
10010;Heavy Metal
36073;Punk
46107;Indietronica
7686;Rap
32672;Hard Rock
43683;Rap
12113;Blues
43803;Lounge
24549;Pop-Rock
13830;Alternative
22856;Gospel
21154;Rap
9300;Latino
41472;Indie
14502;Folk
32456;Death Metal
37972;Trap
353;Rock
23074;Country
12330;Black Metal
4956;Indie
19641;Rock
11134;Indie
7062;Electro-Pop
28661;Parody
24643;Indie
37611;Progressive
11592;Indie
39988;Death Metal
37508;Indie
8364;Holy Metal
37905;Boy Band
35377;Pop
40918;Rock
7176;Deep House
46273;Holy Metal
39868;Rap
7287;Pop
43820;Trap
17270;Pop-Rock
17207;Pop-Rock
30645;Indietronica
17090;Deep House
26002;Electro-Pop
3410;Punk
41538;Pop
31027;Gospel
1202;Indie
46702;Folk
40260;Holy Metal
24515;Black Metal
27125;Western
37450;Heavy Metal
19017;Brit-Pop
49637;Indie
47096;Lounge
6673;Indietronica
13371;Retro
1967;Blues
19124;Holy Metal
14493;Pop
11940;Rap
48731;Trap
17891;Pop
36306;Indie
37809;Pop
16065;K-Pop
11804;Indie
25891;Parody
25579;Rap
19331;Punk
4653;Heavy Metal
39159;Progressive
12654;Jazz
5600;Progressive
16278;Death Metal
16436;Alternative
10222;Progressive
7127;Hard Rock
15900;Electro-Pop
18385;Lounge
21870;Progressive
25044;Death Metal
42509;Holy Metal
6940;Pop
6969;Pop
25141;Punk
47142;Trap
47672;Rap
1280;J-Rock
26828;Pop-Rock
11710;Rap
5345;Rap
33556;Indietronica
32602;Rap
17264;Folk
11905;Pop
44045;Deep House
33738;Rock
5942;Indie
896;Pop-Rock
32985;Lounge
18454;Holy Metal
6200;Rap
25006;Punk
4985;Deep House
46565;Indie
4021;Rap
12125;Hard Rock
6000;Dance
10710;Pop
17522;Trap
36041;Country
1071;Country
29523;Indietronica
19065;Pop
17879;Unplugged
43327;Lounge
5432;Black Metal
32713;Techno
83;Progressive
43860;Live
10740;Indietronica
26221;Ambient
3757;Heavy Metal
20169;Alternative
15930;Holy Metal
25743;Jazz
743;Jazz
21781;Latino
18702;Rap
36791;Parody
27945;Holy Metal
45436;Holy Metal
49128;Indie
42462;Pop-Rock
28374;Rap
32272;Parody
32092;Dance
48558;Indie
24289;Pop
18322;Trap
6563;Blues
17719;Holy Metal
3356;Alternative
3915;Pop-Rock
17227;Trap
22833;Parody
21263;Latino
2737;Ambient
871;Dance
30681;Alternative
16267;Dance
43524;Heavy Metal
5346;Pop
41195;Progressive
7334;Indietronica
6527;Pop
7753;Deep House
42361;Western
32036;Electro-Pop
7192;Dance
14075;Dance
40678;Pop
42890;Retro
19720;Indie
31455;Holy Metal
49837;Hard Rock
37828;Indie
5639;Trap
39735;Indie
37040;Dance
22935;Parody
10380;Trap
32827;Electro-Pop
14201;Latino
45633;Pop-Rock
31139;Indie
47566;Western
12512;Lounge
22224;Indie
37822;Unplugged
27198;Black Metal
8657;Folk
42672;Progressive
11575;Deep House
21682;Jazz
14794;Holy Metal
23284;Rap
17491;Heavy Metal
4920;K-Pop
16881;Indie
5161;Rock
28058;Boy Band
31618;J-Rock
